_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,cleaning_fee,extra_people,guests_included,review_scores,host_id,host_name,host_location,host_response_time,host_neighbourhood,host_response_rate,host_identity_verified,host_total_listings_count,suburb,government_area,market,country,country_code,location_type,longitude,latitude,availability_30,availability_60,availability_90,availability_365,amenities
10141950,"Big, Bright & Convenient Sheung Wan",Apartment,Entire home/apt,Real Bed,2,1125,moderate,2,0,1,1,1,966,118,0,1,100,11435086,Regg,Hong Kong,Not Specified,Sheung Wan,Not Specified,True,1,Central & Western District,Central & Western,Hong Kong,Hong Kong,HK,Point,114.15007,22.28422,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Dryer', 'Elevator', 'Essentials', 'Hair dryer', 'Heating', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'TV', 'Washer', 'Wifi']"
10184012,Apto semi mobiliado,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,2,2,0,1,380,Not Specified,0,1,0,52299431,Ricardo,BR,Not Specified,Not Specified,Not Specified,False,1,Vila Isabel,Vila Isabel,Rio De Janeiro,Brazil,BR,Point,-43.24277868091869,-22.915009354482486,30,60,90,365,"['Air conditioning', 'Buzzer/wireless intercom', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hangers', 'Iron', 'Kitchen', 'Washer']"
10233856,Twin Bed room+MTR Mongkok shopping&My,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,3,1,2,22,1,400,Not Specified,0,1,83,52473150,Danny,Hong Kong,within an hour,Mong Kok,97,True,29,Mong Kok,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17073,22.31723,30,60,90,145,"['Air conditioning', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Lock on bedroom door', 'Smoke detector', 'TV', 'Wifi']"
10215858,Cozy Queen Guest Room&My,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,2,1,1,9,1,330,Not Specified,0,1,73,52473150,Danny,Hong Kong,within an hour,Mong Kok,97,True,29,Yau Tsim Mong,Yau Tsim Mong,Hong Kong,Hong Kong,HK,Point,114.17034,22.31655,20,50,80,135,"['Air conditioning', 'Doorman', 'Elevator', 'Essentials', 'Family/kid friendly', 'Hair dryer', 'Hangers', 'Lock on bedroom door', 'Smoke detector', 'TV', 'Wifi']"
10199760,Uygun nezih daire,Apartment,Entire home/apt,Real Bed,1,1125,flexible,4,1,2,0,1,264,26,53,1,0,37417314,Yaşar,"Istanbul, Turkey",within a day,Not Specified,100,False,1,Not Specified,Zeytinburnu,Istanbul,Turkey,TR,Point,28.89964,40.99667,30,60,90,365,"['Carbon monoxide detector', 'Dryer', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
10201975,Ipanema: moderno apê 2BR + garagem,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,2,2,24,2,298,180,50,2,92,2537111,Barbara,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Santa Teresa,92,True,13,Not Specified,Ipanema,Rio De Janeiro,Brazil,BR,Point,-43.1998455458952,-22.980051683700506,24,54,84,174,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi']"
10213499,Great studio opp. Narrabeen Lake,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,0,1,61,1,117,Not Specified,20,1,97,634664,Tracy,"New South Wales, Australia",within an hour,Not Specified,100,False,1,Not Specified,Warringah,Sydney,Australia,AU,Point,151.29792,-33.71472,0,0,25,26,"['Bed linens', 'Cable TV', 'Dog(s)', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'First aid kit', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Pets live on this property', 'Pool', 'Shampoo', 'TV', 'Washer', 'Wifi']"
10264100,Your spot in Copacabana,Apartment,Entire home/apt,Real Bed,2,15,strict_14_with_grace_period,6,2,5,8,2,798,150,20,4,100,52772199,Ana Lúcia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,Not Specified,100,False,1,Copacabana,Copacabana,Rio De Janeiro,Brazil,BR,Point,-43.17714541632985,-22.96270793328072,11,41,71,247,"['Air conditioning', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Doorman', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'First aid kit', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Microwave', 'Oven', 'Paid parking off premises', 'Refrigerator', 'Stove', 'TV', 'Washer', 'Wifi', 'Window guards', 'translation missing: en.hosting_amenity_50']"
10209136,"Friendly Apartment, 10m from Manly",Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,4,1,36,Not Specified,20,2,95,52453573,Isaac,"Sydney, New South Wales, Australia",Not Specified,Not Specified,Not Specified,True,1,Fairlight,Manly,Sydney,Australia,AU,Point,151.26969,-33.79629,0,0,0,0,"['Dryer', 'Essentials', 'Family/kid friendly', 'First aid kit', 'Free parking on premises', 'Heating', 'Internet', 'Kitchen', 'Washer', 'Wifi']"
10220130,Cozy aptartment in Recreio (near Olympic Venues),Apartment,Entire home/apt,Real Bed,2,30,flexible,6,3,3,0,3,746,373,187,4,0,31553171,José Augusto,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Not Specified,Recreio dos Bandeirantes,Not Specified,True,1,Recreio dos Bandeirantes,Recreio dos Bandeirantes,Rio De Janeiro,Brazil,BR,Point,-43.45296045334386,-23.008710784460312,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free parking on premises', 'Gym', 'Hangers', 'Hot tub', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pool', 'Safety card', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_50']"
10166986,Resort-like living in Williamsburg,Apartment,Entire home/apt,Real Bed,5,1125,strict_14_with_grace_period,4,2,2,1,1,220,25,0,1,100,14461742,Mohammed,"Paris, Île-de-France, France",Not Specified,Williamsburg,Not Specified,True,1,Williamsburg,Williamsburg,New York,United States,US,Point,-73.93869,40.71552,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Gym', 'Hangers', 'Heating', 'Hot tub', 'Internet', 'Iron', 'Kitchen', 'Pool', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi']"
10166883,Large railroad style 3 bedroom apt in Manhattan!,Apartment,Entire home/apt,Real Bed,3,6,strict_14_with_grace_period,9,3,4,22,1,180,59,19,4,95,35215309,Vick,"New York, New York, United States",Not Specified,East Harlem,Not Specified,True,1,Manhattan,East Harlem,New York,United States,US,Point,-73.93943,40.79805,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Free street parking', 'Hair dryer', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Other', 'Oven', 'Paid parking off premises', 'Refrigerator', 'Shampoo', 'Single level home', 'Smoke detector', 'Stove', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
1016739,Private Room (2)  in Guest House at Coogee Beach,House,Private room,Real Bed,3,365,strict_14_with_grace_period,2,1,2,8,3,64,30,0,1,100,5595776,David,"Sydney, New South Wales, Australia",within a few hours,Coogee,100,True,6,Coogee,Randwick,Sydney,Australia,AU,Point,151.25541,-33.92398,0,0,19,20,"['24-hour check-in', 'Doorman', 'Dryer', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Safety card', 'Self check-in', 'Smoke detector', 'Smoking allowed', 'TV', 'Washer', 'Wifi']"
10295352,"Amazing and Big Apt, Ipanema Beach.",Apartment,Entire home/apt,Real Bed,1,1125,flexible,6,3,4,0,3,1999,Not Specified,0,1,0,52966539,Pedro,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Not Specified,Not Specified,Not Specified,False,1,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-43.20465630892734,-22.983108745795256,0,0,0,0,"['Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Doorman', 'Elevator', 'Family/kid friendly', 'Iron', 'Smoking allowed', 'Washer', 'Wheelchair accessible', 'Wifi']"
10267144,IPANEMA LUXURY PENTHOUSE with MAID,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,1,1,29,1,858,112,112,3,99,4428126,Cesar,"Rio de Janeiro, Rio de Janeiro, Brazil",within a few hours,Ipanema,93,True,3,Ipanema,Ipanema,Rio De Janeiro,Brazil,BR,Point,-43.20056249420509,-22.98034625363379,18,40,70,345,"['24-hour check-in', 'Air conditioning', 'Breakfast', 'Cable TV', 'Doorman', 'Elevator', 'Essentials', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Host greets you', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pool', 'Shampoo', 'Smoking allowed', 'TV', 'Washer', 'Wifi']"
10266175,Makaha Valley Paradise with OceanView,Condominium,Entire home/apt,Pull-out Sofa,3,180,moderate,4,1,2,32,1,95,130,0,1,98,42868615,Ray And Lise,"Chilliwack, British Columbia, Canada",within an hour,Waianae Coast,100,False,2,Leeward Side,Waianae,Oahu,United States,US,Point,-158.20291,21.4818,0,3,16,246,"['24-hour check-in', 'Air conditioning', 'Cable TV', 'Carbon monoxide detector', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Other', 'Paid parking on premises', 'Pool', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wifi']"
10299095,Small Room w Bathroom Flamengo Rio de Janeiro,Apartment,Private room,Real Bed,4,1125,moderate,1,1,1,1,1,71,20,0,1,80,52988408,Fernanda,BR,Not Specified,Not Specified,Not Specified,False,2,Flamengo,Flamengo,Rio De Janeiro,Brazil,BR,Point,-43.17645081249057,-22.93848268819496,0,0,0,0,"['Cat(s)', 'Dryer', 'Elevator', 'Essentials', 'Fire extinguisher', 'Kitchen', 'Pets live on this property', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,Apartment,Entire home/apt,Real Bed,2,300,strict_14_with_grace_period,2,1,2,117,1,175,90,300,2,96,465278,Ade,"Brooklyn, NY",within a few hours,Williamsburg,100,False,1,Williamsburg,Williamsburg,New York,United States,US,Point,-73.96053,40.71577,28,58,88,363,"['24-hour check-in', 'Air conditioning', 'Bed linens', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'First aid kit', 'Free street parking', 'Hair dryer', 'Hangers', 'Heating', 'Hot water', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Other', 'Oven', 'Paid parking off premises', 'Refrigerator', 'Shampoo', 'Smoke detector', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
10269320,FloresRooms 3T,Apartment,Entire home/apt,Real Bed,2,1124,moderate,2,0,1,225,1,31,10,0,1,96,51724179,Andreia,"Porto, Porto District, Portugal",within an hour,Not Specified,100,True,6,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61205,41.14404,13,43,62,278,"['Bed linens', 'Cable TV', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Laptop friendly workspace', 'Lockbox', 'Self check-in', 'Shampoo', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
102995,UWS Brownstone Near Central Park,Apartment,Entire home/apt,Real Bed,21,30,moderate,3,1,3,45,1,212,120,0,1,93,178043,Chas,"San Francisco, California, United States",within a day,The Castro,95,True,4,Upper West Side,Upper West Side,New York,United States,US,Point,-73.9696,40.78558,0,3,5,5,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Cable TV', 'Carbon monoxide detector', 'Dryer', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Private entrance', 'Smoke detector', 'TV', 'Washer', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
10280433,~Ao Lele~ Flying Cloud,Treehouse,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,2,1,1,103,1,185,80,0,2,99,52785887,Mike,"Volcano, Hawaii, United States",within a few hours,Not Specified,100,True,1,Island of Hawaiʻi,Puna,The Big Island,United States,US,Point,-155.21763,19.42151,20,45,75,165,"['24-hour check-in', 'Bed linens', 'Breakfast', 'Carbon monoxide detector', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Essentials', 'Extra pillows and blankets', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'Host greets you', 'Hot water', 'Indoor fireplace', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Microwave', 'Oven', 'Patio or balcony', 'Refrigerator', 'Safety card', 'Shampoo', 'Smoke detector', 'Stove', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
10306879,Alugo Apart frente mar Barra Tijuca,Apartment,Entire home/apt,Real Bed,10,90,flexible,4,1,2,0,1,933,Not Specified,0,1,0,53027036,Paulo Cesar,BR,Not Specified,Barra da Tijuca,Not Specified,False,1,Barra da Tijuca,Barra da Tijuca,Rio De Janeiro,Brazil,BR,Point,-43.36831676949888,-23.011117008024065,28,58,88,363,"['Air conditioning', 'Buzzer/wireless intercom', 'Doorman', 'Dryer', 'Elevator', 'Family/kid friendly', 'Free parking on premises', 'Gym', 'Hangers', 'Hot tub', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Pets allowed', 'Pool', 'TV', 'Washer', 'Wifi']"
10423504,Bondi Beach Dreaming 3-Bed House,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,3,6,139,2,399,185,35,6,96,2509326,Cat,AU,within an hour,North Bondi,100,True,5,Bondi Beach,Waverley,Sydney,Australia,AU,Point,151.27448,-33.8872,0,0,0,0,"['BBQ grill', 'Bathtub', 'Bed linens', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Dryer', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fireplace guards', 'Free parking on premises', 'Garden or backyard', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Hot water', 'Indoor fireplace', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lockbox', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Pack ’n Play/travel crib', 'Paid parking off premises', 'Patio or balcony', 'Pets allowed', 'Private entrance', 'Refrigerator', 'Self check-in', 'Shampoo', 'Single level home', 'Smoke detector', 'Smoking allowed', 'Stove', 'TV', 'Washer', 'Wifi']"
10359729,,Apartment,Private room,Real Bed,1,1125,flexible,4,1,2,0,1,105,Not Specified,0,1,0,53319251,Seda,TR,Not Specified,Not Specified,Not Specified,False,1,Beşiktaş,Sariyer,Istanbul,Turkey,TR,Point,29.05108,41.08835,0,0,0,0,"['24-hour check-in', 'Doorman', 'Essentials', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Shampoo', 'Smoking allowed', 'Washer', 'Wifi']"
10317142,Private OceanFront - Bathtub Beach. Spacious House,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,14,4,10,32,4,795,345,0,1,94,53086419,Noah,"Laie, Hawaii, United States",within a day,Ko'olauloa,50,False,1,Ko'olauloa,Koolauloa,Oahu,United States,US,Point,-157.91952,21.63549,10,17,26,229,"['24-hour check-in', 'Beachfront', 'Cable TV', 'Dryer', 'Essentials', 'Family/kid friendly', 'Free parking on premises', 'Hair dryer', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Smoke detector', 'Suitable for events', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi']"
10578580,Panoramic Ocean View Studio in  Quiet Setting,Guesthouse,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,114,1,120,100,15,1,95,308899,Andrei,"Honolulu, Hawaii, United States",within an hour,Kaimuki,100,True,2,Oʻahu,Primary Urban Center,Oahu,United States,US,Point,-157.78578,21.29561,3,26,53,323,"['Cable TV', 'Essentials', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Hair dryer', 'Hangers', 'Hot water', 'Internet', 'Iron', 'Keypad', 'Kitchen', 'Laptop friendly workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pets live on this property', 'Self check-in', 'Shampoo', 'Smoke detector', 'TV', 'Wifi', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']"
10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,Apartment,Entire home/apt,Real Bed,2,28,strict_14_with_grace_period,4,0,2,62,1,55,25,7,2,97,35484736,Tim,"Porto, Porto District, Portugal",within an hour,Not Specified,100,True,4,Not Specified,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,Point,-8.61279,41.14106,3,12,24,243,"['Accessible-height bed', 'Accessible-height toilet', 'Bed linens', 'Buzzer/wireless intercom', 'Cable TV', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Hair dryer', 'Hangers', 'Heating', 'High chair', 'Host greets you', 'Hot water', 'Iron', 'Kitchen', 'Long term stays allowed', 'Microwave', 'Pack ’n Play/travel crib', 'Paid parking off premises', 'Paid parking on premises', 'Refrigerator', 'Shampoo', 'Step-free access', 'Step-free access', 'Step-free access', 'Stove', 'TV', 'Wide clearance to bed', 'Wide doorway', 'Wide doorway', 'Wide doorway', 'Wifi']"
10542174,Luxury 1-Bdrm in Downtown Brooklyn,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,2,1,1,1,1,144,150,0,1,0,10099253,Ashley,"New York, New York, United States",Not Specified,Downtown Brooklyn,Not Specified,False,1,Fort Greene,Fort Greene,New York,United States,US,Point,-73.98102,40.69406,0,0,0,0,"['24-hour check-in', 'Air conditioning', 'Buzzer/wireless intercom', 'Carbon monoxide detector', 'Doorman', 'Dryer', 'Elevator', 'Essentials', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Gym', 'Hair dryer', 'Hangers', 'Heating', 'Internet', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Safety card', 'Shampoo', 'Smoke detector', 'TV', 'Washer', 'Wheelchair accessible', 'Wifi']"
10570041,Jardim Botânico Gourmet 2 bdroom,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,5,9,2,395,300,35,4,91,3665789,Roberta (Beta) Gatti,"Rio de Janeiro, Rio de Janeiro, Brazil",within a few hours,Not Specified,98,False,18,Jardim Botânico,Jardim Botânico,Rio De Janeiro,Brazil,BR,Point,-43.22076222600562,-22.96448811710617,17,47,77,342,"['Air conditioning', 'Babysitter recommendations', 'Beach essentials', 'Bed linens', 'Building staff', 'Cable TV', 'Carbon monoxide detector', 'Changing table', 'Children’s books and toys', 'Children’s dinnerware', 'Coffee maker', 'Cooking basics', 'Dishes and silverware', 'Elevator', 'Essentials', 'Ethernet connection', 'Extra pillows and blankets', 'Family/kid friendly', 'Fire extinguisher', 'First aid kit', 'Free parking on premises', 'Free street parking', 'Garden or backyard', 'Gym', 'Hair dryer', 'Hangers', 'Hot water', 'Iron', 'Kitchen', 'Laptop friendly workspace', 'Lock on bedroom door', 'Long term stays allowed', 'Luggage dropoff allowed', 'Microwave', 'Oven', 'Patio or balcony', 'Pets allowed', 'Pool', 'Private living room', 'Refrigerator', 'Room-darkening shades', 'Self check-in', 'Shampoo', 'Smoke detector', 'Stair gates', 'Stove', 'TV', 'Washer', 'Wifi', 'Window guards']"
